rebalance_date,ticker,weight,method,fund,family,sector,sentiment_signal
2021-05-28,NKE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,NUE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,NVDA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,O,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,OXY,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,PLD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,PSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,QCOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,SBUX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,SHW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,SLB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,SO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,T,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,TMUS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,TTWO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,UPS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,USB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,V,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,WFC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,WMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,XOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,ADA-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,BCH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,BTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,EOS-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,ETC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,ETH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,LTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,TRX-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,XLM-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-05-28,XRP-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,ABBV,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,ABT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,ADBE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,AEP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,AMD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,AMGN,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,AMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,BA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,CAT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,CCI,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,CMCSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,COP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,CVX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,D,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,DD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,DIS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,DOW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,DUK,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,EA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,GE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,GILD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,GS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,INTC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,KO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,MMM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,MRK,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,MS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,NEE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,NEM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,NKE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,NUE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,NVDA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,O,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,OXY,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,PLD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,PSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,QCOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,SBUX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,SHW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,SLB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,SO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,T,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,TMUS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,TTWO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,UPS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,USB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,V,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,WFC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,WMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,XOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,ADA-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,BCH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,BTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,EOS-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,ETC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,ETH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,LTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,TRX-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,XLM-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-06-30,XRP-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,ABBV,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,ABT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,ADBE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,AEP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,AMD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,AMGN,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,AMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,BA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,CAT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,CCI,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,CMCSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,COP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,CVX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,D,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,DD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,DIS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,DOW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,DUK,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,EA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,GE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,GILD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,GS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,INTC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,KO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,MMM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,MRK,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,MS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,NEE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,NEM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,NKE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,NUE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,NVDA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,O,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,OXY,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,PLD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,PSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,QCOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,SBUX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,SHW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,SLB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,SO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,T,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,TMUS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,TTWO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,UPS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,USB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,V,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,WFC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,WMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,XOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,ADA-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,BCH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,BTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,EOS-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,ETC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,ETH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,LTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,TRX-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,XLM-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-07-30,XRP-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,ABBV,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,ABT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,ADBE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,AEP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,AMD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,AMGN,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,AMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,BA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,CAT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,CCI,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,CMCSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,COP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,CVX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,D,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,DD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,DIS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,DOW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,DUK,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,EA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,GE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,GILD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,GS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,INTC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,KO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,MMM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,MRK,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,MS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,NEE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,NEM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,NKE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,NUE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,NVDA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,O,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,OXY,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,PLD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,PSA,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,QCOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,SBUX,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,SHW,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,SLB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,SO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,T,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,TMUS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,TTWO,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,UPS,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,USB,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,V,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,WFC,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,WMT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,XOM,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,ADA-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,BCH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,BTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,EOS-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,ETC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,ETH-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,LTC-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,TRX-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,XLM-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-08-31,XRP-USD,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-09-30,ABBV,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-09-30,ABT,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-09-30,ADBE,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
2021-09-30,AEP,0.016666666666666666,equal_weight,Combined Equal Weight,Combined,,
